UUID;Variety Denomination;Variety Denomination Synonym(s) ;UPOV Species Code;Variety Status;EU Variety Status;Variety ID;GMO;Hybrid;Organic;Pollinator;Registration Date;Maintainer N°
236715;Dona;Dona;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
236716;Donacio;Donacio;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/02/2015;426
236718;Donatello;Donatello;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;743
236719;Donato;Donato;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
304270;M14G90;M14G90;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;2070
236722;Donezk;Donezk;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;272
236723;Donnalder;Donnalder;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;
236726;Donremi CS;Donremi CS;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/02/2015;345
236730;Doria;Doria;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;;1011
236734;Dorotea;Dorotea;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
236736;Doter;Doter;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;161
236737;Douglas;Douglas;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
236738;Dover;Dover;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;272
236743;Dracma G-4662;Dracma;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;14/11/2002;423
236745;Draft;Draft;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1164
236749;Drake;Drake;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;350
236751;Drang;Drang;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;423
236762;Dromos;Dromos;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;469
236768;Dubai;Dubai;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;13/06/2011;1164
236773;Ducatis;Ducatis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;389
236775;Duel;Duel;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
236776;Dueling;Dueling;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/12/2019;000
236777;Duemila;Duemila;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;571
236783;Duilio;Duilio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
236791;Dumboa;Dumboa;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2002;370
236795;Duorum;Duorum;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/03/2018;1164
236796;Duossi CS;Duossi CS;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;345
236800;Durali CS;Durali CS;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;345
236802;Durban;Durban;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;24/04/2001;350
236803;Durfort;Durfort;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;20/02/2001;423
236804;Duroc;Duroc;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2002;370
236806;Dustin;Dustin;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
236813;Dynamic;Dynamic;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;02/02/2006;749
236814;Dynamit;Dynamit;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
236817;Dynastis;Dynastis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;389
236821;Déa;Déa;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;681
304271;Daylight;Daylight;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
304272;P78020;P78020;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
236847;ES Aboukir;ES Aboukir;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2003;468
236849;ES Acuerdo;ES Acuerdo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2003;345
236851;ES Adibou;ES Adibou;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;19/01/2007;1171
236852;ES Aficion;ES Aficion;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2003;345
236863;ES Anamur;ES Anamur;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;23/12/2004;1171
236866;ES Antania;ES Antania;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2003;345
236872;ES Arcole;ES Arcole;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;02/02/2006;1171
236879;ES Aroche;ES Aroche;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;02/02/2006;1171
304273;Metris;Metris;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1764
236881;ES Arrabal;ES Arrabal;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;14/04/2004;345
236882;ES Arroyo;ES Arroyo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2003;345
236886;ES Axial;ES Axial;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;23/12/2004;1171
236887;ES Babacar;ES Babacar;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;19/01/2007;1171
236889;ES Baila;ES Baila;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
295847;BRV2570B;BRV2570B;ZEAAA_MAY_GMA;Registered;No;Catalogue Addition;N;;;;23/01/2025;53
236890;ES Balaton;ES Balaton;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236894;ES Barak;ES Barak;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;1171
236895;ES Bario;ES Bario;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;1171
236897;ES Bastion;ES Bastion;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;02/02/2006;1171
236899;ES Beguin;ES Beguin;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;23/12/2004;1171
236900;ES Behobie;ES Behobie;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236902;ES Benita;ES Benita;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;02/02/2006;1171
236905;ES Bilal;ES Bilal;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236907;ES Biomass;ES Biomass;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2008;1171
236908;ES Bishop;ES Bishop;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236918;ES Borotra;ES Borotra;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
304274;P79091;P79091;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
236920;ES Break;ES Break;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236922;ES Brindis;ES Brindis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236924;ES Bronca;ES Bronca;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;23/12/2004;1171
236925;ES Bubka;ES Bubka;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236926;ES Burkina;ES Burkina;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
236928;ES Cadran;ES Cadran;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2008;1171
236932;ES Caliente;ES Caliente;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;23/12/2004;000
236933;ES Camion;ES Camion;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2017;1171
236939;ES Celadon Duo;ES Celadon Duo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;19/01/2007;1171
304275;Browser;Browser;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1764
304276;P82000;P82000;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
236951;ES Colosse;ES Colosse;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;30/09/2005;
304277;BRV1210B;BRV1210B;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
236962;ES Coulomb Duo;ES Coulomb Duo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;19/01/2007;1171
236970;ES Diademe;ES Diademe;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;07/02/2011;1171
236975;ES Eficaz;ES Eficaz;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;1171
304278;Brightsun;Brightsun;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
236983;ES Feria;ES Feria;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2010;1171
304279;Dusk;Dusk;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
236991;ES Fortress;ES Fortress;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;09/01/2008;1171
237005;ES Hornet;ES Hornet;ZEAAA_MAY_GMA;Registered;No;;N;;;;18/01/2018;1171
237007;ES Imanol;ES Imanol;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;19/01/2007;1171
238400;Happy;Happy;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237015;ES Jetway;ES Jetway;ZEAAA_MAY_GMA;Registered;No;;N;;;;05/02/2021;1171
304280;Lunaris;Lunaris;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237024;ES Kirola;ES Kirola;ZEAAA_MAY_GMA;Registered;No;;N;;;;02/02/2006;1171
237029;ES Larhune;ES Larhune;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;1171
237034;ES Littoral;ES Littoral;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;1171
237039;ES Magnifis;ES Magnifis;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;02/02/2006;1171
304281;Medusa;Medusa;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1764
237041;ES Manade;ES Manade;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;13/02/2007;
237045;ES Mangrove;ES Mangrove;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/01/2016;1171
304282;Noontime;Noontime;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
304283;Twilight;Twilight;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237070;ES Nashi;ES Nashi;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;19/01/2007;1171
237072;ES Newmilk;ES Newmilk;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;09/01/2008;1171
237073;ES Ninfea;ES Ninfea;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2008;1171
304284;Daybreak;Daybreak;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237089;ES Peroke;ES Peroke;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;27/04/2006;1171
237093;ES Pike;ES Pike;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;1171
237102;ES Quantum;ES Quantum;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;1171
237108;ES Revue;ES Revue;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2015;1171
237111;ES Rocket;ES Rocket;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;1171
237118;ES Sensor;ES Sensor;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;09/01/2009;1171
237126;ES Solito;ES Solito;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;1171
237129;ES Sumum;ES Sumum;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;1171
304285;Dawn;Dawn;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237130;ES Surplus;ES Surplus;ZEAAA_MAY_GMA;Registered;No;;N;;;;11/03/2009;1171
237131;ES Tales;ES Tales;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;1266
237135;ES Tectonis;ES Tectonis;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;02/02/2006;1171
237152;ES Tunis;ES Tunis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;02/02/2006;1171
237155;ES Ultrastar;ES Ultrastar;ZEAAA_MAY_GMA;Registered;No;;N;;;;23/12/2004;1171
237157;ES Uranium;ES Uranium;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;1171
237158;ES Valerio;ES Valerio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/01/2010;
304286;Rafting;Rafting;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1164
237163;ES Vivat;ES Vivat;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;17/02/2009;
237174;ES Zlatan;ES Zlatan;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2015;1171
237190;Eastwood;Eastwood;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2017;272
303608;Sunup;Sunup;ZEAAA_MAY_GMA;Registered;No;Catalogue Addition;N;;;;23/01/2025;53
237201;Eddy;Eddy;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
237203;Edera (wx);Edera (wx);ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;793
237207;Edifix;Edifix;ZEAAA_MAY_GMA;Registered;No;;N;;;;18/12/2018;000
237208;Edison;Edison;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;178
237209;Edistar;Edistar;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;23/12/2002;468
237210;Edith;Edith;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
237216;Effigi CS;Effigi CS;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2017;345
237219;Egeri CS;Egeri CS;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;345
304287;Hampton;Hampton;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237223;Ekum;Ekum;ZEAAA_MAY_GMA;Registered;No;;N;;;;05/02/2021;1125
237224;El Strazza;El Strazza;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/01/2016;254
237226;Elaion;Elaion;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
237228;Elba;Elba;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
237230;Elbonito;Elbonito;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;254
237231;Elbrus;Elbrus;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;1164
237232;Elcairo;Elcairo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;19/06/2002;350
237233;Eldacar;Eldacar;ZEAAA_MAY_GMA;Registered;No;;N;;;;18/01/2018;1125
237234;Eldora;Eldora;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/01/2007;426
237235;Eldorado;Eldorado;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;688
237239;Electrixx;Electrixx;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;24/04/2012;1125
237241;Elegans;Elegans;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;793
237243;Eleonora;Eleonora;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;;681
237246;Elgon;Elgon;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2001;442
237247;Elgrande;Elgrande;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;426
237251;Elioso;Elioso;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/01/2007;332
237257;Elker;Elker;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
237259;Elm (wx);Elm (wx);ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
237262;Elorn;Elorn;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;000
237264;Elsambo;Elsambo;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;254
237265;Elsanto;Elsanto;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;272
237266;Elstratus;Elstratus;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/06/2015;440
237267;Elstream;Elstream;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/06/2015;272
237269;Eltio;Eltio;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2010;426
304288;SY Akela;SY Akela;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1164
237270;Eludia;Eludia;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;000
237273;Elvis;Elvis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
237274;Elvisio;Elvisio;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;29/03/2022;1787
237275;Elvixx;Elvixx;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;19/01/2007;1125
237276;Elvo;Elvo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
237277;Elysis;Elysis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;373
237278;Elzea;Elzea;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;426
304289;BRV1329B;BRV1329B;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237280;Emaldo;Emaldo;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2015;272
304290;P87028;P87028;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237293;Encelade;Encelade;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;29/03/2022;469
292796;Enduro;Enduro;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;08/02/2017;1164
237298;Energi;Energi;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2001;
237304;Enno;Enno;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;267
237305;Enrico;Enrico;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/01/2007;601
237308;Entri CS;Entri CS;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;23/12/2004;345
237316;Epila;Epila;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;23/12/2004;336
304291;P86205;P86205;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237325;Ercole;Ercole;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/10/2004;166
237326;Erdol;Erdol;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;272
304292;SY Nautilus;SY Nautilus;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1164
237334;Ermano;Ermano;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;426
237336;Ernesto;Ernesto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;
237338;Ertal;Ertal;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;426
237339;Erwinga;Erwinga;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;26/02/2020;440
304293;P88717;P88717;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237342;Escaut;Escaut;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;000
237344;Esedra;Esedra;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;183
237348;Espace;Espace;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;24/04/2012;
304294;P89306;P89306;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237351;Espresso;Espresso;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;272
237355;Esson;Esson;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;272
237359;Estero;Estero;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;696
237362;Estivo;Estivo;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/02/2016;426
237363;Estori CS;Estori CS;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;02/02/2006;345
237370;Etna;Etna;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;377
237373;Eufori CS;Eufori CS;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;10/11/2010;
237374;Eugenia;Eugenia;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
237377;Euroboss;Euroboss;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;22/12/2020;254
304295;P87139;P87139;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237381;Eurostar;Eurostar;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;15/05/2000;373
237386;Eva;Eva;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;681
292799;Everest;Everest;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;29/03/2022;2070
237392;Every;Every;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;736
237393;Evgeni CS;Evgeni CS;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2017;345
237395;Evitto;Evitto;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2015;272
237397;Evolia;Evolia;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2002;
237399;Evora;Evora;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/10/2021;1164
237400;Ewonig;Ewonig;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;272
237401;Exalto;Exalto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;22/03/2007;1273
237406;Executive;Executive;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
237407;Exel;Exel;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
237408;Exentrik;Exentrik;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;469
237412;Expertize;Expertize;ZEAAA_MAY_GMA;Registered;No;;N;;;;18/06/2021;000
237413;Explo;Explo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;17/12/1999;688
237418;Exquis;Exquis;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;31/03/2000;389
237420;Exterion;Exterion;ZEAAA_MAY_GMA;Registered;No;;N;;;;07/02/2018;000
237421;Extra;Extra;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
237427;Exxist;Exxist;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;1125
237429;Exxpression;Exxpression;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;1125
303618;P89699;P89699;ZEAAA_MAY_GMA;Registered;No;Catalogue Addition;N;;;;23/01/2025;53
237433;Exxupery;Exxupery;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;08/06/2010;1125
237436;FM3621;FM3621;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;336
237437;FM6024;FM6024;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;336
237438;FM6814;FM6814;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;03/05/2018;336
237439;FM6901;FM6901;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;03/05/2018;336
304296;Profus;Profus;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1164
237440;FM8208;FM8208;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;336
237441;FM9262;FM9262;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;336
237442;FM9837;FM9837;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;336
237443;FMB0221;FMB0221;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/04/2004;68
237444;FMB0232;FMB0232;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/04/2004;68
304297;Daytime;Daytime;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;53
237453;Fabio;Fabio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;166
237457;Fabrik;Fabrik;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;09/01/2009;272
304298;SY Electron;SY Electron;ZEAAA_MAY_GMA;Registered;Yes;Catalogue Addition;N;;;;23/01/2025;1164
237461;Facina;Facina;ZEAAA_MAY_GMA;Registered;No;;N;;;;05/02/2021;469
237463;Fadena;Fadena;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;272
237464;Fadeo;Fadeo;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;09/01/2008;272
237466;Fagretto;Fagretto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;272
237467;Fairplay;Fairplay;ZEAAA_MAY_GMA;Registered;No;;N;;;;05/02/2021;469
303617;Someday;Someday;ZEAAA_MAY_GMA;Registered;No;Catalogue Addition;N;;;;23/01/2025;53
237470;Fakirus;Fakirus;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/02/2002;
237472;Falco;Falco;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;183
237473;Falconis;Falconis;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;31/03/2000;
237477;Fangiano;Fangiano;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
237481;Fantasma;Fantasma;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;11/01/2016;370
237484;Fantoso;Fantoso;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;254
237486;Farandole;Farandole;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;18/01/2018;1125
237487;Faraonixx;Faraonixx;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;08/06/2010;1125
237488;Faraud;Faraud;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;272
237493;Faribolas;Faribolas;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;29/09/2020;1125
237495;Farm;Farm;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;736
237497;Farmacho;Farmacho;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;272
237498;Farmactos;Farmactos;ZEAAA_MAY_GMA;Registered;No;;N;;;;25/01/2022;272
237501;Farmagic;Farmagic;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;07/01/2013;272
237503;Farmakita;Farmakita;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;272
237504;Farmalou;Farmalou;ZEAAA_MAY_GMA;Registered;No;;N;;;;25/01/2022;272
237507;Farmandus;Farmandus;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;03/06/2021;1764
237508;Farmant;Farmant;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;272
237509;Farmarillo;Farmarillo;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;254
